month,year,zcta,desc_crime_type,population,count,rate
Feb,2025,78251,burglary,61683,10,16.2119222476209
Feb,2025,78251,drugs,61683,12,19.454306697145082
Feb,2025,78251,mvt,61683,97,157.25564580192273
Feb,2025,78251,other,61683,121,196.1642591962129
Feb,2025,78251,robbery,61683,4,6.48476889904836
Feb,2025,78251,sex crimes,61683,2,3.24238444952418
Feb,2025,78251,theft,61683,51,82.68080346286659
Feb,2025,78252,assault,18256,9,49.2988606485539
Feb,2025,78252,burglary,18256,1,5.4776511831726555
Feb,2025,78252,drugs,18256,1,5.4776511831726555
Feb,2025,78252,mvt,18256,5,27.38825591586328
Feb,2025,78252,other,18256,15,82.16476774758983
Feb,2025,78252,sex crimes,18256,1,5.4776511831726555
Feb,2025,78252,theft,18256,9,49.2988606485539
Feb,2025,78253,assault,67578,6,8.878629139660836
Feb,2025,78253,burglary,67578,1,1.479771523276806
Feb,2025,78253,mvt,67578,4,5.919086093107224
Feb,2025,78253,other,67578,20,29.595430465536122
Feb,2025,78253,theft,67578,5,7.3988576163840305
Feb,2025,78254,assault,78865,16,20.287833639764155
Feb,2025,78254,burglary,78865,6,7.607937614911557
Feb,2025,78254,drugs,78865,7,8.875927217396818
Feb,2025,78254,mvt,78865,35,44.37963608698409
Feb,2025,78254,other,78865,36,45.64762568946934
Feb,2025,78254,sex crimes,78865,1,1.2679896024852597
Feb,2025,78254,theft,78865,21,26.627781652190453
Feb,2025,78254,weapon,78865,1,1.2679896024852597
Feb,2025,78255,mvt,18107,6,33.136356105373615
Feb,2025,78255,other,18107,8,44.18180814049815
Feb,2025,78255,theft,18107,3,16.568178052686807
Feb,2025,78256,assault,12014,7,58.2653570834027
Feb,2025,78256,burglary,12014,1,8.3236224404861
Feb,2025,78256,drugs,12014,3,24.9708673214583
Feb,2025,78256,mvt,12014,34,283.0031629765274
Feb,2025,78256,other,12014,36,299.6504078574996
Feb,2025,78256,robbery,12014,1,8.3236224404861
Feb,2025,78256,sex crimes,12014,3,24.9708673214583
Feb,2025,78256,theft,12014,13,108.2070917263193
Feb,2025,78257,assault,10390,6,57.74783445620789
Feb,2025,78257,burglary,10390,9,86.62175168431185
Feb,2025,78257,drugs,10390,1,9.624639076034649
Feb,2025,78257,mvt,10390,43,413.8594802694899
Feb,2025,78257,other,10390,35,336.86236766121266
Feb,2025,78257,sex crimes,10390,1,9.624639076034649
Feb,2025,78257,theft,10390,6,57.74783445620789
Feb,2025,78258,assault,51672,20,38.70568199411674
Feb,2025,78258,burglary,51672,23,44.51153429323425
Feb,2025,78258,drugs,51672,1,1.9352840997058367
Feb,2025,78258,mvt,51672,28,54.18795479176343
Feb,2025,78258,other,51672,52,100.6347731847035
Feb,2025,78258,sex crimes,51672,2,3.8705681994116734
Feb,2025,78258,theft,51672,34,65.79965938999845
Feb,2025,78259,assault,26931,19,70.55066651813895
Feb,2025,78259,burglary,26931,14,51.984701644944494
Feb,2025,78259,drugs,26931,1,3.713192974638892
Feb,2025,78259,mvt,26931,21,77.97705246741674
Feb,2025,78259,other,26931,17,63.12428056886116
Feb,2025,78259,sex crimes,26931,2,7.426385949277784
Feb,2025,78259,theft,26931,14,51.984701644944494
Feb,2025,78260,assault,37389,2,5.349166867260424
Feb,2025,78260,burglary,37389,3,8.023750300890637
Feb,2025,78260,mvt,37389,6,16.047500601781273
Feb,2025,78260,other,37389,4,10.698333734520848
Feb,2025,78260,theft,37389,1,2.674583433630212
Feb,2025,78264,assault,11702,1,8.545547769612032
Feb,2025,78264,other,11702,2,17.091095539224064
Feb,2025,78266,assault,7274,1,13.747594171020072
Feb,2025,78266,other,7274,2,27.495188342040144
Feb,2025,78266,theft,7274,1,13.747594171020072
Feb,2025,78266,weapon,7274,1,13.747594171020072
Mar,2023,78201,arson,43426,1,2.302767927048312
Mar,2023,78201,assault,43426,67,154.2854511122369
Mar,2023,78201,burglary,43426,28,64.47750195735274
Mar,2023,78201,drugs,43426,31,71.38580573849767
Mar,2023,78201,mvt,43426,68,156.58821903928524
Mar,2023,78201,other,43426,93,214.15741721549304
Mar,2023,78201,robbery,43426,6,13.816607562289873
Mar,2023,78201,sex crimes,43426,2,4.605535854096624
Mar,2023,78201,theft,43426,50,115.1383963524156
Mar,2023,78201,weapon,43426,8,18.422143416386497
Mar,2023,78202,arson,9952,3,30.14469453376206
Mar,2023,78202,assault,9952,33,331.5916398713826
Mar,2023,78202,burglary,9952,8,80.38585209003216
Mar,2023,78202,drugs,9952,10,100.48231511254019
Mar,2023,78202,mvt,9952,44,442.12218649517683
Mar,2023,78202,other,9952,44,442.12218649517683
Mar,2023,78202,robbery,9952,3,30.14469453376206
Mar,2023,78202,sex crimes,9952,1,10.04823151125402
Mar,2023,78202,theft,9952,19,190.91639871382637
Mar,2023,78202,weapon,9952,2,20.09646302250804
Mar,2023,78203,assault,4845,10,206.39834881320948
Mar,2023,78203,burglary,4845,4,82.55933952528379
Mar,2023,78203,drugs,4845,9,185.75851393188853
Mar,2023,78203,mvt,4845,7,144.47884416924666
Mar,2023,78203,other,4845,12,247.6780185758514
Mar,2023,78203,robbery,4845,1,20.639834881320947
Mar,2023,78203,sex crimes,4845,1,20.639834881320947
Mar,2023,78203,theft,4845,10,206.39834881320948
Mar,2023,78203,weapon,4845,3,61.91950464396285
Mar,2023,78204,assault,11944,20,167.44809109176154
Mar,2023,78204,burglary,11944,2,16.744809109176156
Mar,2023,78204,drugs,11944,16,133.95847287340925
Mar,2023,78204,mvt,11944,65,544.206296048225
Mar,2023,78204,other,11944,32,267.9169457468185
Mar,2023,78204,robbery,11944,2,16.744809109176156
Mar,2023,78204,sex crimes,11944,1,8.372404554588078
Mar,2023,78204,theft,11944,17,142.3308774279973
Mar,2023,78205,assault,1653,59,3569.267997580157
Mar,2023,78205,burglary,1653,11,665.4567453115548
Mar,2023,78205,drugs,1653,32,1935.8741681790684
Mar,2023,78205,mvt,1653,83,5021.173623714459
Mar,2023,78205,other,1653,87,5263.157894736842
Mar,2023,78205,robbery,1653,2,120.99213551119178
Mar,2023,78205,sex crimes,1653,2,120.99213551119178
Mar,2023,78205,theft,1653,48,2903.8112522686024
Mar,2023,78205,weapon,1653,1,60.49606775559589
Mar,2023,78207,assault,54128,146,269.73100798108186
Mar,2023,78207,burglary,54128,37,68.35648832397281
Mar,2023,78207,drugs,54128,103,190.28968371268104
Mar,2023,78207,homicide,54128,1,1.8474726574046705
Mar,2023,78207,mvt,54128,73,134.86550399054093
Mar,2023,78207,other,54128,145,267.88353532367717
Mar,2023,78207,robbery,54128,12,22.169671888856044
Mar,2023,78207,sex crimes,54128,12,22.169671888856044
Mar,2023,78207,theft,54128,84,155.18770322199234
Mar,2023,78207,weapon,54128,16,29.559562518474728
Mar,2023,78208,assault,3877,12,309.5176683002321
Mar,2023,78208,burglary,3877,5,128.96569512509672
Mar,2023,78208,drugs,3877,3,77.37941707505803
Mar,2023,78208,mvt,3877,15,386.8970853752902
Mar,2023,78208,other,3877,15,386.8970853752902
Mar,2023,78208,robbery,3877,2,51.58627805003869
Mar,2023,78208,theft,3877,4,103.17255610007739
Mar,2023,78208,weapon,3877,1,25.793139025019347
Mar,2023,78209,arson,43363,1,2.30611350690681
Mar,2023,78209,assault,43363,27,62.26506468648387
Mar,2023,78209,burglary,43363,18,41.51004312432258
Mar,2023,78209,drugs,43363,14,32.28558909669534
Mar,2023,78209,mvt,43363,90,207.5502156216129
Mar,2023,78209,other,43363,99,228.30523718377418
Mar,2023,78209,robbery,43363,2,4.61222701381362
Mar,2023,78209,sex crimes,43363,1,2.30611350690681
Mar,2023,78209,theft,43363,36,83.02008624864516
Mar,2023,78209,weapon,43363,6,13.83668104144086
Mar,2023,78210,arson,34740,3,8.635578583765112
Mar,2023,78210,assault,34740,66,189.98272884283247
Mar,2023,78210,burglary,34740,16,46.05641911341393
Mar,2023,78210,drugs,34740,28,80.59873344847438
Mar,2023,78210,mvt,34740,53,152.56188831318363
Mar,2023,78210,other,34740,72,207.2538860103627
Mar,2023,78210,robbery,34740,6,17.271157167530223
Mar,2023,78210,sex crimes,34740,4,11.514104778353483
Mar,2023,78210,theft,34740,36,103.62694300518135
Mar,2023,78210,weapon,34740,11,31.66378814047208
Mar,2023,78211,assault,30589,62,202.6872405112949
Mar,2023,78211,burglary,30589,13,42.49893752656183
Mar,2023,78211,drugs,30589,19,62.11383176959038
Mar,2023,78211,mvt,30589,51,166.72660106574259
Mar,2023,78211,other,30589,75,245.18617803785673
Mar,2023,78211,robbery,30589,3,9.807447121514269
Mar,2023,78211,sex crimes,30589,2,6.538298081009513
Mar,2023,78211,theft,30589,38,124.22766353918075
Mar,2023,78211,weapon,30589,11,35.96063944555232
Mar,2023,78212,arson,26670,2,7.499062617172854
Mar,2023,78212,assault,26670,48,179.9775028121485
Mar,2023,78212,burglary,26670,15,56.24296962879641
Mar,2023,78212,drugs,26670,26,97.4878140232471
Mar,2023,78212,mvt,26670,65,243.71953505811774
Mar,2023,78212,other,26670,74,277.4653168353956
Mar,2023,78212,robbery,26670,1,3.749531308586427
Mar,2023,78212,sex crimes,26670,2,7.499062617172854
Mar,2023,78212,theft,26670,53,198.7251593550806
Mar,2023,78212,weapon,26670,3,11.24859392575928
Mar,2023,78213,assault,41603,49,117.77996779078431
Mar,2023,78213,burglary,41603,17,40.86243780496599
Mar,2023,78213,drugs,41603,18,43.26611061702281
Mar,2023,78213,mvt,41603,96,230.75258995745497
Mar,2023,78213,other,41603,106,254.78931807802323
Mar,2023,78213,robbery,41603,1,2.403672812056823
Mar,2023,78213,theft,41603,45,108.16527654255704
Mar,2023,78213,weapon,41603,3,7.211018436170468
Mar,2023,78214,arson,21884,1,4.569548528605374
Mar,2023,78214,assault,21884,50,228.47742643026868
Mar,2023,78214,burglary,21884,12,54.834582343264486
Mar,2023,78214,drugs,21884,13,59.40413087186986
Mar,2023,78214,mvt,21884,33,150.79510144397733
Mar,2023,78214,other,21884,61,278.7424602449278
Mar,2023,78214,robbery,21884,2,9.139097057210748
Mar,2023,78214,sex crimes,21884,1,4.569548528605374
Mar,2023,78214,theft,21884,36,164.50374702979346
Mar,2023,78214,weapon,21884,3,13.708645585816122
Mar,2023,78215,assault,3258,14,429.71147943523636
Mar,2023,78215,burglary,3258,7,214.85573971761818
Mar,2023,78215,drugs,3258,7,214.85573971761818
Mar,2023,78215,mvt,3258,54,1657.4585635359115
Mar,2023,78215,other,3258,38,1166.3597298956415
Mar,2023,78215,sex crimes,3258,1,30.69367710251688
Mar,2023,78215,theft,3258,19,583.1798649478208
Mar,2023,78215,weapon,3258,1,30.69367710251688
Mar,2023,78216,assault,42044,69,164.11378555798686
Mar,2023,78216,burglary,42044,30,71.35381980782039
Mar,2023,78216,drugs,42044,35,83.24612310912377
Mar,2023,78216,homicide,42044,2,4.756921320521359
Mar,2023,78216,mvt,42044,258,613.6428503472553
Mar,2023,78216,other,42044,207,492.34135667396066
Mar,2023,78216,robbery,42044,7,16.649224621824754
Mar,2023,78216,sex crimes,42044,4,9.513842641042718
Mar,2023,78216,theft,42044,93,221.19684140424317
Mar,2023,78216,weapon,42044,8,19.027685282085436
Mar,2023,78217,arson,33959,1,2.9447274654730706
Mar,2023,78217,assault,33959,72,212.02037751406107
Mar,2023,78217,burglary,33959,12,35.33672958567684
Mar,2023,78217,drugs,33959,34,100.12073382608439
Mar,2023,78217,mvt,33959,128,376.92511558055304
Mar,2023,78217,other,33959,104,306.2516564091993
Mar,2023,78217,robbery,33959,11,32.39200212020378
Mar,2023,78217,sex crimes,33959,3,8.83418239641921
Mar,2023,78217,theft,33959,41,120.73382608439589
Mar,2023,78217,weapon,33959,14,41.226184516622986
Mar,2023,78218,arson,38291,1,2.611579744587501
Mar,2023,78218,assault,38291,72,188.03374161030007
Mar,2023,78218,burglary,38291,19,49.62001514716252
Mar,2023,78218,drugs,38291,24,62.67791387010003
Mar,2023,78218,homicide,38291,1,2.611579744587501
Mar,2023,78218,mvt,38291,111,289.8853516492126
Mar,2023,78218,other,38291,108,282.0506124154501
Mar,2023,78218,robbery,38291,8,20.892637956700007
Mar,2023,78218,sex crimes,38291,3,7.8347392337625035
Mar,2023,78218,theft,38291,58,151.47162518607504
Mar,2023,78218,weapon,38291,8,20.892637956700007
Mar,2023,78219,assault,16946,29,171.1318305204768
Mar,2023,78219,burglary,16946,2,11.802195208308746
Mar,2023,78219,drugs,16946,6,35.40658562492624
Mar,2023,78219,mvt,16946,55,324.5603682284905
Mar,2023,78219,other,16946,47,277.35158739525554
Mar,2023,78219,sex crimes,16946,1,5.901097604154373
Mar,2023,78219,theft,16946,24,141.62634249970495
Mar,2023,78219,weapon,16946,2,11.802195208308746
Mar,2023,78220,assault,18497,53,286.5329512893983
Mar,2023,78220,burglary,18497,6,32.437692598799806
Mar,2023,78220,drugs,18497,20,108.12564199599935
Mar,2023,78220,homicide,18497,1,5.406282099799967
Mar,2023,78220,mvt,18497,55,297.3455154889982
Mar,2023,78220,other,18497,94,508.19051738119697
Mar,2023,78220,robbery,18497,2,10.812564199599935
Mar,2023,78220,sex crimes,18497,5,27.031410498999836
Mar,2023,78220,theft,18497,27,145.96961669459913
Mar,2023,78220,weapon,18497,4,21.62512839919987
Mar,2023,78221,assault,41580,56,134.6801346801347
Mar,2023,78221,burglary,41580,12,28.86002886002886
Mar,2023,78221,drugs,41580,28,67.34006734006735
Mar,2023,78221,mvt,41580,82,197.21019721019724
Mar,2023,78221,other,41580,110,264.55026455026456
Mar,2023,78221,robbery,41580,5,12.025012025012025
Mar,2023,78221,sex crimes,41580,4,9.62000962000962
Mar,2023,78221,theft,41580,52,125.06012506012506
Mar,2023,78221,weapon,41580,10,24.05002405002405
Mar,2023,78222,assault,25008,34,135.95649392194497
Mar,2023,78222,burglary,25008,3,11.99616122840691
Mar,2023,78222,drugs,25008,6,23.99232245681382
Mar,2023,78222,homicide,25008,1,3.99872040946897
Mar,2023,78222,mvt,25008,49,195.93730006397954
Mar,2023,78222,other,25008,68,271.91298784388994
Mar,2023,78222,robbery,25008,1,3.99872040946897
Mar,2023,78222,sex crimes,25008,1,3.99872040946897
Mar,2023,78222,theft,25008,24,95.96928982725528
Mar,2023,78222,weapon,25008,6,23.99232245681382
Mar,2023,78223,assault,57298,94,164.05459178330833
Mar,2023,78223,burglary,57298,16,27.924185835456733
Mar,2023,78223,drugs,57298,23,40.14101713846905
Mar,2023,78223,homicide,57298,1,1.7452616147160458
Mar,2023,78223,mvt,57298,160,279.24185835456734
Mar,2023,78223,other,57298,155,270.51555028098716
Mar,2023,78223,robbery,57298,3,5.235784844148138
Mar,2023,78223,sex crimes,57298,6,10.471569688296276
Mar,2023,78223,theft,57298,63,109.95148172711089
Mar,2023,78223,weapon,57298,8,13.962092917728366
Mar,2023,78224,assault,20671,31,149.96855498040733
Mar,2023,78224,burglary,20671,18,87.07851579507523
Mar,2023,78224,drugs,20671,19,91.91621111702385
Mar,2023,78224,mvt,20671,77,372.502539790044
Mar,2023,78224,other,20671,114,551.4972667021431
Mar,2023,78224,robbery,20671,5,24.18847660974312
Mar,2023,78224,sex crimes,20671,2,9.675390643897249
Mar,2023,78224,theft,20671,44,212.85859416573945
Mar,2023,78224,weapon,20671,9,43.53925789753762
Mar,2023,78225,assault,13188,21,159.23566878980893
Mar,2023,78225,burglary,13188,9,68.24385805277525
Mar,2023,78225,drugs,13188,16,121.3224143160449
Mar,2023,78225,mvt,13188,17,128.9050652107977
Mar,2023,78225,other,13188,25,189.56627236882014
Mar,2023,78225,sex crimes,13188,1,7.582650894752806
Mar,2023,78225,theft,13188,4,30.330603579011225
Mar,2023,78225,weapon,13188,3,22.74795268425842
Mar,2023,78226,assault,6907,21,304.0393803387867
Mar,2023,78226,burglary,6907,6,86.8683943825105
Mar,2023,78226,drugs,6907,3,43.43419719125525
Mar,2023,78226,mvt,6907,21,304.0393803387867
Mar,2023,78226,other,6907,13,188.2148544954394
Mar,2023,78226,robbery,6907,2,28.95613146083683
Mar,2023,78226,sex crimes,6907,1,14.478065730418415
Mar,2023,78226,theft,6907,8,115.82452584334732
Mar,2023,78226,weapon,6907,1,14.478065730418415
Mar,2023,78227,assault,44091,90,204.12329046744236
Mar,2023,78227,burglary,44091,26,58.96895057948334
Mar,2023,78227,drugs,44091,41,92.98949899072373
Mar,2023,78227,homicide,44091,1,2.2680365607493593
Mar,2023,78227,mvt,44091,109,247.21598512168018
Mar,2023,78227,other,44091,90,204.12329046744236
Mar,2023,78227,robbery,44091,4,9.072146242997437
Mar,2023,78227,sex crimes,44091,6,13.608219364496154
Mar,2023,78227,theft,44091,55,124.74201084121476
Mar,2023,78227,weapon,44091,18,40.824658093488466
Mar,2023,78228,arson,55474,2,3.6052925694920144
Mar,2023,78228,assault,55474,77,138.80376392544255
Mar,2023,78228,burglary,55474,19,34.25027941017414
Mar,2023,78228,drugs,55474,27,48.67144968814219
Mar,2023,78228,homicide,55474,1,1.8026462847460072
Mar,2023,78228,mvt,55474,88,158.63287305764862
Mar,2023,78228,other,55474,124,223.52813930850488
Mar,2023,78228,robbery,55474,9,16.223816562714067
Mar,2023,78228,sex crimes,55474,6,10.815877708476043
Mar,2023,78228,theft,55474,60,108.15877708476043
Mar,2023,78228,weapon,55474,14,25.2370479864441
Mar,2023,78229,assault,35195,83,235.82895297627505
Mar,2023,78229,burglary,35195,17,48.302315669839466
Mar,2023,78229,drugs,35195,24,68.19150447506748
Mar,2023,78229,homicide,35195,1,2.841312686461145
Mar,2023,78229,mvt,35195,183,519.9602216223896
Mar,2023,78229,other,35195,108,306.86177013780366
Mar,2023,78229,robbery,35195,6,17.04787611876687
Mar,2023,78229,sex crimes,35195,11,31.254439551072593
Mar,2023,78229,theft,35195,47,133.54169626367383
Mar,2023,78229,weapon,35195,7,19.889188805228017
Mar,2023,78230,assault,42070,56,133.11148086522462
Mar,2023,78230,burglary,42070,30,71.30972189208462
Mar,2023,78230,drugs,42070,22,52.29379605419539
Mar,2023,78230,homicide,42070,1,2.3769907297361543
Mar,2023,78230,mvt,42070,189,449.2512479201331
Mar,2023,78230,other,42070,124,294.7468504872831
Mar,2023,78230,robbery,42070,5,11.884953648680769
Mar,2023,78230,sex crimes,42070,3,7.130972189208462
Mar,2023,78230,theft,42070,47,111.71856429759924
Mar,2023,78230,weapon,42070,7,16.638935108153078
Mar,2023,78231,assault,9966,4,40.13646397752358
Mar,2023,78231,burglary,9966,1,10.034115994380896
Mar,2023,78231,drugs,9966,2,20.06823198876179
Mar,2023,78231,mvt,9966,11,110.37527593818984
Mar,2023,78231,other,9966,22,220.7505518763797
Mar,2023,78231,sex crimes,9966,1,10.034115994380896
Mar,2023,78231,theft,9966,9,90.30704394942805
Mar,2023,78231,weapon,9966,1,10.034115994380896
Mar,2023,78232,assault,36277,20,55.13135044242909
Mar,2023,78232,burglary,36277,9,24.80910769909309
Mar,2023,78232,drugs,36277,4,11.026270088485818
Mar,2023,78232,mvt,36277,99,272.900184690024
Mar,2023,78232,other,36277,66,181.933456460016
Mar,2023,78232,robbery,36277,1,2.7565675221214545
Mar,2023,78232,sex crimes,36277,2,5.513135044242909
Mar,2023,78232,theft,36277,33,90.966728230008
Mar,2023,78232,weapon,36277,1,2.7565675221214545
Mar,2023,78233,arson,47659,1,2.098239576994901
Mar,2023,78233,assault,47659,30,62.94718730984704
Mar,2023,78233,burglary,47659,7,14.687677038964308
Mar,2023,78233,drugs,47659,14,29.375354077928616
Mar,2023,78233,mvt,47659,70,146.8767703896431
Mar,2023,78233,other,47659,64,134.28733292767367
Mar,2023,78233,robbery,47659,2,4.196479153989802
Mar,2023,78233,sex crimes,47659,3,6.294718730984704
Mar,2023,78233,theft,47659,28,58.75070815585723
Mar,2023,78233,weapon,47659,3,6.294718730984704
Mar,2023,78235,assault,2440,3,122.95081967213116
Mar,2023,78235,burglary,2440,1,40.98360655737705
Mar,2023,78235,drugs,2440,3,122.95081967213116
Mar,2023,78235,mvt,2440,22,901.6393442622951
Mar,2023,78235,other,2440,8,327.8688524590164
Mar,2023,78235,theft,2440,7,286.88524590163934
Mar,2023,78236,assault,7629,1,13.107877834578582
Mar,2023,78236,mvt,7629,2,26.215755669157165
Mar,2023,78236,other,7629,1,13.107877834578582
Mar,2023,78237,arson,36930,2,5.415651232060656
Mar,2023,78237,assault,36930,58,157.053885729759
Mar,2023,78237,burglary,36930,27,73.11129163281885
Mar,2023,78237,drugs,36930,47,127.26780395342541
Mar,2023,78237,homicide,36930,1,2.707825616030328
Mar,2023,78237,mvt,36930,47,127.26780395342541
Mar,2023,78237,other,36930,114,308.6921202274574
Mar,2023,78237,robbery,36930,5,13.539128080151638
Mar,2023,78237,sex crimes,36930,2,5.415651232060656
Mar,2023,78237,theft,36930,32,86.65041971297049
Mar,2023,78237,weapon,36930,8,21.662604928242622
Mar,2023,78238,arson,26250,1,3.8095238095238093
Mar,2023,78238,assault,26250,36,137.14285714285714
Mar,2023,78238,burglary,26250,13,49.523809523809526
Mar,2023,78238,drugs,26250,17,64.76190476190476
Mar,2023,78238,mvt,26250,102,388.57142857142856
Mar,2023,78238,other,26250,64,243.8095238095238
Mar,2023,78238,robbery,26250,1,3.8095238095238093
Mar,2023,78238,theft,26250,31,118.0952380952381
Mar,2023,78238,weapon,26250,10,38.095238095238095
Mar,2023,78239,assault,29855,2,6.69904538603249
Mar,2023,78239,burglary,29855,1,3.349522693016245
Mar,2023,78239,mvt,29855,7,23.446658851113718
Mar,2023,78239,other,29855,6,20.09713615809747
Mar,2023,78239,theft,29855,7,23.446658851113718
Mar,2023,78240,arson,57014,1,1.753955168905883
Mar,2023,78240,assault,57014,59,103.48335496544708
Mar,2023,78240,burglary,57014,17,29.817237871400007
Mar,2023,78240,drugs,57014,9,15.785596520152945
Mar,2023,78240,mvt,57014,138,242.04581330901183
Mar,2023,78240,other,57014,106,185.9192479040236
Mar,2023,78240,robbery,57014,3,5.2618655067176485
Mar,2023,78240,sex crimes,57014,2,3.507910337811766
Mar,2023,78240,theft,57014,69,121.02290665450592
Mar,2023,78240,weapon,57014,5,8.7697758445294145
Mar,2023,78242,assault,35976,41,113.96486546586613
Mar,2023,78242,burglary,35976,7,19.457416055147874
Mar,2023,78242,drugs,35976,18,50.03335557038026
Mar,2023,78242,mvt,35976,47,130.6426506559929
Mar,2023,78242,other,35976,61,169.55748276628864
Mar,2023,78242,robbery,35976,1,2.779630865021125
Mar,2023,78242,sex crimes,35976,4,11.1185234600845
Mar,2023,78242,theft,35976,21,58.37224816544364
Mar,2023,78242,weapon,35976,4,11.1185234600845
Mar,2023,78243,burglary,251,1,398.40637450199205
Mar,2023,78244,assault,37861,13,34.33612424394496
Mar,2023,78244,burglary,37861,8,21.129922611658436
Mar,2023,78244,drugs,37861,3,7.923720979371913
Mar,2023,78244,mvt,37861,30,79.23720979371913
Mar,2023,78244,other,37861,33,87.16093077309104
Mar,2023,78244,theft,37861,14,36.97736457040226
Mar,2023,78244,weapon,37861,2,5.282480652914609
Mar,2023,78245,assault,91388,42,45.95789381538058
Mar,2023,78245,burglary,91388,13,14.22506237142732
Mar,2023,78245,drugs,91388,15,16.413533505493064
Mar,2023,78245,mvt,91388,120,131.3082680439445
Mar,2023,78245,other,91388,116,126.93132577581302
Mar,2023,78245,robbery,91388,4,4.376942268131484
Mar,2023,78245,sex crimes,91388,4,4.376942268131484
Mar,2023,78245,theft,91388,41,44.863658248347704
Mar,2023,78245,weapon,91388,2,2.188471134065742
Mar,2023,78247,assault,51979,33,63.48717751399603
Mar,2023,78247,burglary,51979,7,13.466977048423402
Mar,2023,78247,drugs,51979,11,21.162392504665345
Mar,2023,78247,mvt,51979,31,59.63946978587507
Mar,2023,78247,other,51979,50,96.1926932030243
Mar,2023,78247,sex crimes,51979,3,5.771561592181458
Mar,2023,78247,theft,51979,32,61.563323649935555
Mar,2023,78248,assault,14127,3,21.23593119558293
Mar,2023,78248,burglary,14127,3,21.23593119558293
Mar,2023,78248,mvt,14127,5,35.39321865930488
Mar,2023,78248,other,14127,7,49.55050612302683
Mar,2023,78248,sex crimes,14127,2,14.157287463721952
Mar,2023,78248,theft,14127,14,99.10101224605366
Mar,2023,78249,assault,61772,37,59.89768827300396
Mar,2023,78249,burglary,61772,9,14.56970795829826
Mar,2023,78249,drugs,61772,11,17.80742083792009
Mar,2023,78249,mvt,61772,139,225.02104513371754
Mar,2023,78249,other,61772,105,169.97992618014635
Mar,2023,78249,robbery,61772,7,11.331995078676423
Mar,2023,78249,sex crimes,61772,1,1.6188564398109175
Mar,2023,78249,theft,61772,65,105.22566858770963
Mar,2023,78249,weapon,61772,5,8.094282199054588
Mar,2023,78250,assault,57849,26,44.944597140832165
Mar,2023,78250,burglary,57849,5,8.64319175785234
Mar,2023,78250,drugs,57849,4,6.914553406281871
Mar,2023,78250,mvt,57849,31,53.58778889868451
Mar,2023,78250,other,57849,48,82.97464087538246
Mar,2023,78250,robbery,57849,1,1.7286383515704677
Mar,2023,78250,sex crimes,57849,1,1.7286383515704677
Mar,2023,78250,theft,57849,22,38.0300437345503
Mar,2023,78250,weapon,57849,1,1.7286383515704677
Mar,2023,78251,assault,61683,52,84.30199568762869
Mar,2023,78251,burglary,61683,9,14.59073002285881
Mar,2023,78251,drugs,61683,9,14.59073002285881
Mar,2023,78251,mvt,61683,173,280.4662548838416
Mar,2023,78251,other,61683,92,149.14968467811227
Mar,2023,78251,robbery,61683,6,9.727153348572541
Mar,2023,78251,sex crimes,61683,6,9.727153348572541
Mar,2023,78251,theft,61683,44,71.33245788953195
Mar,2023,78251,weapon,61683,6,9.727153348572541
Mar,2023,78252,assault,18256,5,27.38825591586328
Mar,2023,78252,burglary,18256,3,16.43295354951797
Mar,2023,78252,drugs,18256,2,10.955302366345311
Mar,2023,78252,mvt,18256,15,82.16476774758983
Mar,2023,78252,other,18256,17,93.12007011393514
Mar,2023,78252,sex crimes,18256,1,5.4776511831726555
Mar,2023,78252,theft,18256,14,76.68711656441718
Mar,2023,78253,assault,67578,1,1.479771523276806
Mar,2023,78253,mvt,67578,9,13.317943709491255
Mar,2023,78253,other,67578,23,34.03474503536654
Mar,2023,78253,sex crimes,67578,1,1.479771523276806
Mar,2023,78253,theft,67578,8,11.838172186214448
Mar,2023,78253,weapon,67578,1,1.479771523276806
Mar,2023,78254,arson,78865,1,1.2679896024852597
Mar,2023,78254,assault,78865,11,13.947885627337854
Mar,2023,78254,burglary,78865,1,1.2679896024852597
Mar,2023,78254,drugs,78865,3,3.8039688074557785
Mar,2023,78254,mvt,78865,41,51.98757370189564
Mar,2023,78254,other,78865,26,32.96772966461675
Mar,2023,78254,sex crimes,78865,1,1.2679896024852597
Mar,2023,78254,theft,78865,20,25.359792049705195
Mar,2023,78254,weapon,78865,1,1.2679896024852597
Mar,2023,78255,assault,18107,2,11.045452035124537
Mar,2023,78255,drugs,18107,2,11.045452035124537
Mar,2023,78255,mvt,18107,4,22.090904070249074
Mar,2023,78255,other,18107,7,38.65908212293588
Mar,2023,78255,sex crimes,18107,1,5.5227260175622686
Mar,2023,78255,theft,18107,3,16.568178052686807
Mar,2023,78256,assault,12014,12,99.8834692858332
Mar,2023,78256,burglary,12014,5,41.6181122024305
Mar,2023,78256,drugs,12014,2,16.6472448809722
Mar,2023,78256,mvt,12014,77,640.9189279174296
Mar,2023,78256,other,12014,33,274.6795405360413
Mar,2023,78256,robbery,12014,1,8.3236224404861
Mar,2023,78256,sex crimes,12014,1,8.3236224404861
Mar,2023,78256,theft,12014,22,183.1196936906942
Mar,2023,78257,assault,10390,6,57.74783445620789
Mar,2023,78257,burglary,10390,7,67.37247353224255
Mar,2023,78257,drugs,10390,1,9.624639076034649
Mar,2023,78257,mvt,10390,88,846.9682386910491
Mar,2023,78257,other,10390,44,423.48411934552456
