city,month,year,zcta,desc_crime_type,population,count,rate
philadelphia,Jan,2016,19116,weapon,33212,2,6.021919788028423
philadelphia,Jan,2016,19118,assault,10539,2,18.9771325552709
philadelphia,Jan,2016,19118,burglary,10539,4,37.9542651105418
philadelphia,Jan,2016,19118,drugs,10539,2,18.9771325552709
philadelphia,Jan,2016,19118,other,10539,8,75.9085302210836
philadelphia,Jan,2016,19118,robbery,10539,1,9.48856627763545
philadelphia,Jan,2016,19118,theft,10539,28,265.6798557737926
philadelphia,Jan,2016,19119,assault,28605,31,108.37266212200664
philadelphia,Jan,2016,19119,burglary,28605,2,6.991784653032687
philadelphia,Jan,2016,19119,drugs,28605,4,13.983569306065373
philadelphia,Jan,2016,19119,other,28605,42,146.82747771368642
philadelphia,Jan,2016,19119,robbery,28605,3,10.487676979549029
philadelphia,Jan,2016,19119,sex crimes,28605,2,6.991784653032687
philadelphia,Jan,2016,19119,theft,28605,26,90.89320048942493
philadelphia,Jan,2016,19120,arson,76459,2,2.61578100681411
philadelphia,Jan,2016,19120,assault,76459,77,100.70756876234323
philadelphia,Jan,2016,19120,burglary,76459,18,23.542029061326986
philadelphia,Jan,2016,19120,drugs,76459,13,17.00257654429171
philadelphia,Jan,2016,19120,homicide,76459,3,3.923671510221164
philadelphia,Jan,2016,19120,mvt,76459,3,3.923671510221164
philadelphia,Jan,2016,19120,other,76459,131,171.33365594632417
philadelphia,Jan,2016,19120,robbery,76459,29,37.92882459880459
philadelphia,Jan,2016,19120,sex crimes,76459,5,6.539452517035274
philadelphia,Jan,2016,19120,theft,76459,75,98.0917877555291
philadelphia,Jan,2016,19120,weapon,76459,7,9.155233523849382
philadelphia,Jan,2016,19121,arson,32651,4,12.25077333006646
philadelphia,Jan,2016,19121,assault,32651,84,257.26623993139566
philadelphia,Jan,2016,19121,burglary,32651,20,61.253866650332306
philadelphia,Jan,2016,19121,drugs,32651,19,58.19117331781569
philadelphia,Jan,2016,19121,homicide,32651,1,3.062693332516615
philadelphia,Jan,2016,19121,mvt,32651,3,9.1880799975498455
